name,image_url
Rome Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/160890_160866_RBS_Rounded_Color_Claim_Logo.png"
Montpellier Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/142821_142785_LogoMBS_300x350.jpg"
University of Antelope Valley,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143600_download11.png"
Arden University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/170587_Horizontal-forlightorwhitebackground-RGB-optimized.png"
Hull University Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/108201_thumb.gif"
Mahatma Gandhi University Rwanda,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94322_thumb.jpg"
Curtin Singapore (Navitas),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154914_Curtin-Singapore-logo.png"
ENAC,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90456_thumb.png"
Rasmussen College Online,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146578_download37.png"
Gangneung-Wonju National University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/164146_Gang.png"
Ashridge Executive Education,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94111_thumb.jpg"
Rutgers School of Management and Labor Relations,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151829_keystone3_SMLR.jpg"
Moscow Metropolitan Governance University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/159210_logo-mguu-2019.png"
Kaitseväe Akadeemia,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156475_kaitsevae.jpeg"
University of Gloucestershire,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157627_Skjermbilde2021-04-13kl.22.49.35.png"
Siberian State Aerospace University SibSAU,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90210_thumb.jpg"
"Maastricht University, Faculty of Arts and Social Sciences","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90527_thumb.jpg"
Yasar University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91486_thumb.png"
MEL Erasmus Center for Maritime Economics & Logistics,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93693_thumb.png"
CESMA Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/110398_logo_vertical_azul.png"
IU International University of Applied Sciences - Online Studies,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157901_155637_iu_Logo_EN_black_RGB_horizontal.png"
Trillium College (all campuses),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154955_trilliumcollege.jpeg"
UNIR - Mexico,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/165460_Unir_S_300px.png"
Cardiff University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91304_thumb.png"
"Moscow State Institute Of International Relations, MGIMO","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95533_thumb.jpg"
"The University of Chicago Crown Family School of Social Work, Policy, and Practice","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161394_UChicago_CFS_Horizontal_tagline_ColorRGB3000.png"
Netherlands Maritime University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90482_thumb.jpg"
ETAC University (Universidad ETAC),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153269_ETAC.jpeg"
UTPB Online,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148756_Skjermbilde2020-12-28kl.12.48.26.png"
Turner College - Columbus State University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95371_thumb.png"
ICDA Escuela De Noegcios,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/167631_Capturadepantalla2021-08-13alas13.45.00.png"
University of Surrey,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/120731_418560_10150663017498241_647947271_n.jpg"
Cranfield School of Management,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/163994_Marques-SoM.jpg"
"Arden Study Centre, Berlin","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149325_ArdenUniversityLogoJul2020.png"
MLA College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/132013_mla_blue_1000.png"
Uczelnia Jana Wyżykowskiego,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153271_ujw.png"
Shikoku University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/163637_Shi.png"
Kaplan Singapore,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/109579_Kaplan-300DPINEW.jpg"
Lynchburg College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/162531_OIP40.jpg"
Universidad Ana G. Méndez – Campus Florida,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/128546_UAGMhorizontal.jpg"
Adler University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152004_Adler.jpeg"
Instituto Universitario de Investigación Ortega y Gasset,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/133679_LOGO_IUIOG.jpg"
University of the Highlands and Islands,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/126323_UHILogo.jpg"
The University of Toulouse Graduate School of Management,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90779_thumb.jpg"
EOBS - European Open Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149148_Eobs.png"
Grenoble Ecole de Management,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149102_GEM-sansbaseline-noir-300dpi.jpg"
"Carl H. Lindner College of Business, University of Cincinnati","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95526_thumb.png"
Alliance Manchester Business School - The University of Manchester,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93392_thumb.jpg"
Divulgazione Dinamica,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/92/92622_thumb.jpg"
Leeds Beckett University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/120162_logo-purple---stacked-centre-aligned.png"
Singapore Management University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/108703_logo-SMU.png"
California State University Dominguez Hills,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139093_csudhlogo.png"
Siberian University of Consumer Cooperatives,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/159441_unnamed.jpg"
Rotterdam University of Applied Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/119830_logo.jpg"
Universidad Autonoma de Aguascalientes,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/104117_main.png"
Barcelona Executive Business School (BEBS),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93401_thumb.jpg"
INEAD,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94012_thumb.jpg"
Amberg-Weiden University Of Applied Sciences OTH,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/158963_Amberg.png"
VIU - Universidad Internacional de Valencia,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146415_LogoVIU.jpg"
ISEG - Lisbon School of Economics & Management,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154865_ISEG-Assinatura-LISBON.png"
Apsley Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147328_043-abs.png"
United International Business Schools,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91763_thumb.jpg"
San Sebastian University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153830_SanSebastian.jpeg"
ADEN University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/172868_ADEN-University-School-Of-Business_screen_RGB_2.png"
Leiden University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94130_thumb.png"
INEDE Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152920_Inede.png"
Brazilian School of Public and Business Administration,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/120013_fgv_ebape_logo_100.png"
Cairn University School of Social Work,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/142934_cairn.png"
The University of Texas of the Permian Basin,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/142709_utpb.png"
ESIC Business & Marketing School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/163075_ESIC_Logos_B_MS_RGB_Azul.png"
University of the Latin American Educational Centre (Universidad del Centro Educativo Latinoamericano (UCEL)),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155490_UCEL.png"
Academia de Studii Economice,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143838_transparent.gif"
Escuela de Negocios Alto Nivel - Universidad Panamericana de Guatemala,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/138074_0.png"
"Nova Southeastern University, Shepard Broad College of Law","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/129663_NSUFlorida-LAW-Horizontal-Blue2.jpg"
University of Pécs,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97298_thumb.jpeg"
American University Online,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96939_thumb.png"
Unicaf University (ZM),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95994_thumb.png"
Heriot-Watt University Dubai,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/105630_main.jpg"
Sheffield Hallam University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96701_thumb.jpg"
w.academy,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149877_logo.png"
University College of Cundinamarca (Universidad Colegio Mayor de Cundinamarca),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156915_cundinamarca.jpeg"
Saint Mark University for Administrative Sciences. (Universidad en Ciencias Administrativas San Marcos (USAM)),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153741_SanMarcos.jpeg"
Universidad Autonoma Del Estado De Mexico,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/168036_Capturadepantalla2021-08-24alas8.18.39.png"
OBS Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140629_OBS.png"
The University of Scranton Online,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/113216_TheUniversityofScranton.png"
University of Plymouth,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/172967_UoPcolourlogo240X1000.png"
Universidad del Gurabo,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155503_Gurabo.png"
The Hebrew University of Jerusalem,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141962_logo_ltr.png"
Aucal Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/169083_ISOLOGO-AUCAL-WEB.png"
Muscat University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/136726_66828985_1281252625374590_6631037018027589632_o.png"
Admiral Padilla Naval Academy of Cadets  (Escuela Naval de Cadetes Almirante Padilla ENAP),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/165851_almirantepadilla.png"
Andrew Jackson University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91031_thumb.jpg"
Severn Business College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144160_logo7.png"
Midland University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148770_midland.png"
Cranfield University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96768_thumb.jpg"
MIP Politecnico di Milano School of Management,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/92/92794_thumb.jpg"
Queen's University Belfast,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/136041_QUBlogo.png"
London School of Business And Research,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/169815_169634_logo.jpg"
Barry University School of Professional and Career Education,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152320_BARRY.png"
Texas A&M University at Galveston,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139633_texasamgalveston.png"
Aztec University Centre,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149331_azteca.png"
Athens State University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145363_athensstate.gif"
GADE Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149119_Gade.png"
University of Sussex Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97579_thumb.jpg"
World Citi Colleges,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157271_140-1403567_world-citi-colleges-quezon-city-logo.png"
Autonomous University of La Laguna,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149309_auto.jpg"
Warsaw University of Life Sciences - SGGW (WULS-SGGW),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90387_thumb.png"
Wittenborg University of Applied Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94566_thumb.jpg"
