university_name,program_name,duration,language,program_url
Flinders University,Nutrition and Dietetics,24 months,English,http://www.mastersportal.eu/studies/109881/nutrition-and-dietetics.html
Flinders University,Organisational Learning,6 months,English,http://www.mastersportal.eu/studies/109888/organisational-learning.html
Flinders University,Palliative Care,18 months,English,http://www.mastersportal.eu/studies/109891/palliative-care.html
Flinders University,Palliative Care in Aged Care,18 months,English,http://www.mastersportal.eu/studies/109896/palliative-care-in-aged-care.html
Flinders University,Physics,24 months,English,http://www.mastersportal.eu/studies/109903/physics.html
Flinders University,Physiotherapy,24 months,English,http://www.mastersportal.eu/studies/109906/physiotherapy.html
Flinders University,Primary Health Care in Developing Countries,6 months,English,http://www.mastersportal.eu/studies/109909/primary-health-care-in-developing-countries.html
Flinders University,Public Administration,24 months,English,http://www.mastersportal.eu/studies/109918/public-administration.html
Flinders University,Public Administration - Public Management,24 months,English,http://www.mastersportal.eu/studies/61465/public-administration.html
Flinders University,Public Administration and Management,24 months,English,http://www.mastersportal.eu/studies/109930/public-administration-and-management.html
Flinders University,Public Health,18 months,English,http://www.mastersportal.eu/studies/109988/public-health.html
Flinders University,Public Health (Epidemiology),18 months,English,http://www.mastersportal.eu/studies/110064/public-health-public-health-epidemiology.html
Flinders University,Public Health - Cancer Prevention,18 months,English,http://www.mastersportal.eu/studies/110041/public-health-cancer-prevention.html
Flinders University,Public Health - Chronic Condition Management,18 months,English,http://www.mastersportal.eu/studies/110046/public-health-chronic-condition-management.html
Flinders University,Public Health - Health Services Management,18 months,English,http://www.mastersportal.eu/studies/110053/public-health-health-services-management.html
Flinders University,Public Health - Primary Health Care,18 months,English,http://www.mastersportal.eu/studies/110059/public-health-primary-health-care.html
Flinders University,Public Health - Research,18 months,English,http://www.mastersportal.eu/studies/110077/public-health-research.html
Flinders University,Public Health Nutrition,18 months,English,http://www.mastersportal.eu/studies/110070/public-health-nutrition.html
Flinders University,Public Policy and Administration,24 months,English,http://www.mastersportal.eu/studies/109926/public-administration-and-policy.html
Flinders University,Research Methods,12 months,English,http://www.mastersportal.eu/studies/110032/research-methods.html
Flinders University,Screen and Media Production,18 months,English,http://www.mastersportal.eu/studies/110106/screen-and-media-production.html
Flinders University,Social Work,18 months,English,http://www.mastersportal.eu/studies/110111/social-work.html
Flinders University,Special Education,24 months,English,http://www.mastersportal.eu/studies/109515/special-education.html
Flinders University,Speech Pathology,24 months,English,http://www.mastersportal.eu/studies/110259/speech-pathology.html
Flinders University,Studies of Asia,18 months,English,http://www.mastersportal.eu/studies/109520/studies-of-asia.html
Flinders University,Teaching (Early Childhood),24 months,English,http://www.mastersportal.eu/studies/110288/teaching-early-childhood.html
Flinders University,Teaching (Secondary),24 months,English,http://www.mastersportal.eu/studies/110300/teaching-secondary.html
Flinders University,Teaching - Primary R-7,24 months,English,http://www.mastersportal.eu/studies/110292/teaching-primary-r-7.html
Flinders University,Teaching - Special Education (Primary R-7),24 months,English,http://www.mastersportal.eu/studies/110306/teaching-special-education.html
Flinders University,Teaching - Special Education (Secondary),24 months,English,http://www.mastersportal.eu/studies/110316/teaching-special-education.html
Flinders University,Teaching English as a Second Language,24 months,English,http://www.mastersportal.eu/studies/110330/teaching-english-as-a-second-language.html
Flinders University,Teaching English as a Second Language (TESOL),24 months,English,http://www.mastersportal.eu/studies/110334/teaching-english-as-a-second-language.html
Flinders University,Teaching English as a Second Language (TESOL),24 months,English,http://www.mastersportal.eu/studies/110370/teaching-english-as-a-second-language.html
Flinders University,Teaching English as a Second Language (TESOL),24 months,English,http://www.mastersportal.eu/studies/110334/teaching-english-as-a-second-language.html
Flinders University,Teaching English as a Second Language (TESOL),24 months,English,http://www.mastersportal.eu/studies/110370/teaching-english-as-a-second-language.html
Flinders University,Theological Studies,24 months,English,http://www.mastersportal.eu/studies/110382/theological-studies.html
Flinders University,Tourism (Tourism Stream),24 months,English,http://www.mastersportal.eu/studies/110412/tourism.html
Flinders University,Vision Impairment,12 months,English,http://www.mastersportal.eu/studies/109526/vision-impairment.html
Flinders University,Water Resources Management,24 months,English,http://www.mastersportal.eu/studies/110416/water-resources-management.html
Flinders University,Wellbeing and Positive Mental Health,12 months,English,http://www.mastersportal.eu/studies/109532/wellbeing-and-positive-mental-health.html
Flinders University,Women's Studies,24 months,English,http://www.mastersportal.eu/studies/108645/womens-studies.html
TAFE South Australia,Diploma of Advertising Bachelor of Business (Marketing),36 months,English,https://www.preparationcoursesportal.com/studies/151358/diploma-of-advertising-bachelor-of-business.html
University of Adelaide,Accounting and Finance,24 months,English,http://www.mastersportal.eu/studies/101878/accounting-and-finance.html
University of Adelaide,Accounting and Marketing,24 months,English,http://www.mastersportal.eu/studies/101890/accounting-and-marketing.html
University of Adelaide,Aerospace,24 months,English,http://www.mastersportal.eu/studies/101988/aerospace.html
University of Adelaide,Applied Economics,18 months,English,http://www.mastersportal.eu/studies/101892/applied-economics.html
